Format,MoTeC CSV File,,,Workbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.06,13.3,11180.2,177,25.8,13.277,41.4,84.7,0.88,65.8,10.9,30.4,71.9,38,0,0,25.8,54.2,,417.3,100,74.1,3.4,1.5,0,23.7,,115.9,,,13.2,44.1,13.4,71.006,63,66.6,60.9,55,4.6,3.5,39.1,530,550,2,171.8,0.967,0,3.6,-29.52,-24.12,1.02,-0.46,1.02,66.3,15000,106.6,68536.919,160525,57.1,298.02,207.9,,12.9,,100,13.3,162.8,,,,,0,1.612,1.891,2.052,1.741,109.9,94.3,100,42.06702498,-84.23743402,44,4.011,-0.044,103.5,1,9668,0,13.82,15.26,13.13,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
111.46,13.4,11165.1,177,26.2,13.279,41.1,84.7,0.88,65.9,10.9,30.9,71.3,38,0,0,26.2,54.1,,417.5,100,75.2,3.4,1.5,0,23.5,,116,,,13.1,44.1,13.4,71.006,62.4,66.2,60.7,51.3,5.1,3.5,39.1,530,550,2,171.8,0.963,0,0,-15.48,-23.76,1.1,-0.64,1.19,65.4,15000,106.6,68536.959,160525,57.1,298.06,207.9,,12.8,,100,13.4,162.8,,,,,0,1.613,1.891,2.058,1.734,109.9,94.3,100,42.06701834,-84.23743866,44,4.011,-0.044,103.5,1,9668,0,13.95,14.73,14.22,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
111.85,13.5,11150,177,26.5,13.282,40.9,84.7,0.88,65.9,10.9,31.3,70.8,38,0,0,26.5,54.1,,417.7,100,76.4,3.5,1.5,0,23.4,,116,,,12.9,44,12.9,71.006,61.8,65.8,60.4,47.7,5.7,3,39.1,530,550,2,171.8,0.959,0,0,-14.4,-25.56,1.2,-0.39,1.07,64.6,15000,106.6,68537,160525,57.1,298.1,207.9,,12.8,,100,13.5,162.8,,,,,0,1.623,1.893,2.071,1.747,109.9,94.3,100,42.0670117,-84.2374433,44,4.011,-0.044,103.5,1,9668,0,13.92,14.64,13.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
112.24,13.3,11088.8,177,26.4,13.287,40.7,84.7,0.88,65.9,10.9,31.1,70.3,38,0,0,26.4,54.2,,417.9,100,76.5,3.5,1.5,0,23.2,,116,,,12.6,44,11.9,70.45,61.6,65.6,59.8,50.9,5.1,3.5,39.2,530,550,2,171.8,0.955,0,1.08,-23.4,-29.88,1.4,-0.26,1.16,59.3,15000,106.6,68537,160525,57.1,298.1,206.8,,12.7,,100,13.5,162.8,,,,,0,1.618,1.892,2.07,1.748,110,94.3,100,42.0670117,-84.2374433,44,4.011,-0.044,103.5,1,9668,0,14.33,14.55,13.22,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
112.63,13,11027.7,177,26.2,13.291,40.6,84.7,0.88,65.9,10.9,31,69.7,38,0,0,26.2,54.4,,418,100,76.6,3.5,1.5,0,23.1,,116,,,12.2,43.9,12.1,69.894,61.3,65.3,59.3,54.1,5.7,4.1,39.3,530,550,2,171.8,0.95,0,-5.76,15.84,-32.4,1.12,-0.59,0.82,54,15000,106.6,68537,160525,57.1,298.1,205.8,,12.6,,100,13,162.8,,,,,0,1.621,1.903,2.078,1.752,110,94.3,100,42.0670117,-84.2374433,44,4.011,-0.044,103.5,1,9668,0,13.95,14.66,11.93,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
113.01,12.8,10966.5,177,26.1,13.296,40.4,84.8,0.88,65.9,10.9,30.8,69.2,38,0,0,26.1,54.5,,418.2,100,76,3.4,1.5,0,22.9,,116,,,12,43.9,12,69.617,61.1,65.1,58.7,57.3,3.5,4.1,39.4,530,550,2,171.8,0.946,0,2.16,-6.48,-34.92,1.3,-0.32,0.95,48.7,15000,106.7,68537.02,160525,57.1,298.12,205.2,,12.5,,100,12.8,162.8,,,,,0,1.63,1.902,2.066,1.756,110,94.3,100,42.06700836,-84.23744498,44,4.011,-0.044,103.6,1,9668,0,13.06,16.29,12.99,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
113.4,12.6,10905.3,177,26,13.301,40.3,84.8,0.88,65.9,10.9,30.7,68.7,38,0,0,26,54.6,,418.4,100,74.7,3.4,1.5,0,22.8,,116,,,12.1,43.9,12,69.617,60.9,64.9,58.1,60.6,6.8,4.1,39.5,530,550,2,171.8,0.941,0,4.68,3.24,-35.28,1.12,-0.59,0.94,43.5,15000,106.7,68537.061,160525,57,298.16,205.2,,12.4,,100,12.5,162.8,,,,,0,1.629,1.902,2.069,1.753,110,94.3,100,42.06700168,-84.23744834,44,4.011,-0.044,103.6,1,9668,0,14.53,14.43,13.21,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
113.79,12.3,10844.1,177,25.9,13.306,40.2,84.8,0.88,65.9,10.9,30.6,68.1,38,0,0,25.9,54.8,,418.6,100,73.4,3.4,1.5,0,22.6,,116,,,12.1,43.8,12.1,69.617,60.6,64.6,57.6,63.8,4,3.5,39.5,530,550,2,171.8,0.937,0,0.72,-16.56,-35.64,1.04,-0.69,0.82,38.2,15000,106.7,68537.102,160525,57,298.2,205.2,,12.4,,100,12.3,162.8,,,,,0,1.627,1.916,2.073,1.748,110.1,94.3,100,42.066995,-84.2374517,44,4.011,-0.044,103.6,1,9668,0,14.02,14.16,13.55,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
114.16,13.2,10800.4,177,26.5,13.304,40,84.8,0.88,66.1,10.9,31.4,67.6,38,0,0,26.5,54.8,,418.8,100,73,3.5,1.5,0,22.5,,116,,,13.1,43.8,12.8,68.728,60.3,64.3,57.4,63.3,4.6,3.5,39.6,530,550,2,171.8,0.933,0,0,-8.64,-37.08,1.04,-0.49,1.05,40,15000,106.7,68537.102,160525,57,298.2,203.6,,14.1,,100,12.3,162.8,,,,,0,1.617,1.917,2.079,1.742,110.1,94.3,100,42.066995,-84.2374517,44,4.011,-0.044,103.6,1,9668,0,14.11,14.19,13.33,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
114.54,14.1,10756.7,177,27.2,13.301,39.8,84.8,0.88,66.2,10.9,32.3,67.1,38,0,0,27.2,54.7,,419,100,72.6,3.6,1.5,0,22.3,,116,,,14,43.7,13.7,67.839,60.1,64,57.3,62.8,4,4,39.7,530,550,2,171.8,0.929,0,-3.96,2.88,-38.52,1.58,-0.64,0.97,41.9,15000,106.7,68537.102,160525,57,298.2,201.9,,15.8,,100,12.5,162.8,,,,,0,1.625,1.917,2.074,1.749,110.1,94.3,100,42.066995,-84.2374517,44,4.011,-0.044,103.6,1,9668,0,13.62,15.76,13.17,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
114.91,15,10712.9,177,27.8,13.299,39.6,84.8,0.88,66.4,10.9,33.1,66.5,38,0,0,27.8,54.7,,419.2,100,73.8,3.7,1.5,0,22.2,,116,,,15.6,43.7,15.2,67.394,59.8,63.7,57.1,62.3,5.1,3.5,39.7,530,550,2,171.8,0.925,0,-1.08,3.96,-42.48,1.25,-0.24,1.35,43.7,15000,106.8,68537.122,160525,57,298.2,201.1,,17.5,,100,13.1,162.8,,,,,0,1.616,1.915,2.07,1.746,110.1,94.3,100,42.066992,-84.2374527,44,4.011,-0.044,103.7,1,9668,0,13.83,15.57,11.88,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
115.28,15.9,10669.2,177.1,28.5,13.296,39.4,84.8,0.88,66.5,10.9,34,66,38,0,0,28.5,54.7,,419.3,100,76.5,3.8,1.5,0,22,,116,,,18,43.7,17.8,67.394,59.5,63.3,56.9,61.8,4.1,3,39.8,530,550,2,171.8,0.921,0,0,-12.6,-42.12,1.23,-0.4,0.77,45.6,15000,106.8,68537.163,160525,57,298.2,201.1,,19.2,,100,14.2,162.8,,,,,0,1.615,1.918,2.071,1.742,110.2,94.3,100,42.066986,-84.2374547,44,4.011,-0.044,103.7,1,9668,0,13.81,15.54,12.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
115.66,16.8,10625.5,177.1,29.1,13.294,39.2,84.8,0.88,66.7,10.9,34.8,65.5,38,0,0,29.1,54.7,,419.5,100,79.2,3.9,1.5,0,21.9,,116,,,20.4,43.6,20.4,67.394,59.2,63,56.7,61.3,5.1,3.5,39.8,530,550,2,171.8,0.917,0,7.56,1.08,-41.04,1.33,-0.29,1.14,47.4,15000,106.8,68537.203,160525,57,298.2,201.1,,20.9,,100,16.5,162.8,,,,,0,1.615,1.92,2.069,1.742,110.2,94.3,100,42.06698,-84.2374567,44,4.011,-0.044,103.7,1,9668,0,14.39,14.97,13.03,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
116.02,18.3,10640.6,177.1,31.7,13.294,39.1,84.8,0.88,67.4,10.9,38.5,64.9,38,0,0,31.7,54.5,,419.7,100,88.7,4.3,1.6,0,21.7,,116,,,21.7,43.6,22,66.616,58.7,62.9,57,61.7,4,3.5,39.8,530,550,2,171.8,0.917,0,-9,7.2,-39.24,1.48,-0.44,1.07,47.7,15000,106.8,68537.203,160525,57,298.2,198.8,,21.6,,100,19.1,162.8,,,,,0,1.624,1.919,2.073,1.751,110.2,94.3,100,42.06698,-84.2374567,44,4.011,-0.044,103.7,1,9668,0,14.52,15.27,13.36,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
116.39,19.9,10655.7,177.1,34.3,13.294,39,84.8,0.88,68.2,10.9,42.1,64.4,38,0,0,34.3,54.4,,419.9,100,98.2,4.7,1.7,0,21.5,,116,,,23,43.5,23.1,65.839,58.1,62.7,57.3,62,4.6,3,39.8,530,550,2,171.8,0.917,0,7.2,-8.28,-39.6,1.11,-0.29,1.15,48.1,15000,106.8,68537.203,160525,57,298.2,196.6,,22.3,,100,21.2,162.8,,,,,0,1.617,1.918,2.073,1.749,110.2,94.3,100,42.06698,-84.2374567,44,4.011,-0.044,103.7,1,9668,0,13.71,15.04,13.62,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
116.75,21.4,10670.8,177.1,36.9,13.294,38.9,84.9,0.88,69,10.9,45.8,63.9,38,0,0,36.9,54.3,,420.1,100,108.2,5.2,1.8,0,21.4,,116.1,,,23.9,43.5,24.1,65.45,57.5,62.6,57.6,62.4,4.5,3.5,39.8,530,550,2,171.8,0.917,0,3.24,-3.6,-38.88,1.06,-0.31,0.88,48.4,15000,106.9,68537.222,160525,56.9,298.2,195.5,,23.1,,100,22.7,162.8,,,,,0,1.621,1.917,2.081,1.749,110.3,94.3,100,42.06697666,-84.2374577,44,4.011,-0.044,103.8,1,9668,0,14.38,14.3,14.16,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
117.11,22.9,10685.9,177.1,39.5,13.294,38.8,84.9,0.88,69.7,10.9,49.5,63.3,38,0,0,39.5,54.1,,420.3,100,118.5,5.6,1.8,0,21.2,,116.1,,,24.2,43.4,24.4,65.45,57,62.4,57.8,62.7,2.4,4.1,39.8,530,550,2,171.9,0.917,0,-2.52,-9,-37.44,1.04,-0.04,0.94,48.7,15000,106.9,68537.259,160525,56.9,298.2,195.5,,23.8,,100,24,162.8,,,,,0,1.632,1.927,2.08,1.753,110.3,94.3,100,42.06696998,-84.2374597,44,4.011,-0.044,103.8,1,9668,0,13.88,14.31,13.14,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
117.48,24.5,10701,177.1,42.1,13.294,38.7,84.9,0.88,70.5,10.9,53.2,62.8,38,0,0,42.1,54,,420.4,100,128.9,6,1.9,0,21.1,,116.1,,,24.6,43.4,24.6,65.45,56.4,62.3,58.1,63.1,4,3,39.7,530,550,2,171.9,0.917,0,-2.16,-2.16,-38.16,1.23,0.02,0.92,49,15000,106.9,68537.297,160525,56.9,298.2,195.5,,24.6,,100,24.5,162.8,,,,,0,1.647,1.928,2.072,1.751,110.3,94.3,100,42.0669633,-84.2374617,44,4.011,-0.044,103.8,1,9668,0,13.8,14.35,12.93,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
117.83,25.2,10750.3,177.1,43.8,13.301,38.5,84.9,0.88,71.2,10.9,56,62.3,38,0,0,43.8,54.1,,420.6,100,134.9,6.3,2,0,20.9,,116.1,,,25.3,43.4,25.1,64.627,56.7,62,58,62.7,3,3,39.7,530,550,2,171.9,0.945,0,-5.4,-6.12,-36.72,1.2,-0.32,0.98,51.2,15000,106.9,68537.297,160525,56.9,298.2,193.5,,25.4,,100,24.7,162.8,,,,,0,1.648,1.927,2.069,1.737,110.3,94.3,100,42.0669633,-84.2374617,44,4.011,-0.044,103.8,1,9668,0,13.2,15.57,12.74,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
118.18,26,10799.6,177.1,45.5,13.308,38.4,84.9,0.88,72,10.9,58.9,61.7,38,0,0,45.5,54.2,,420.8,100,140.8,6.7,2,0,20.8,,116.1,,,26,43.3,25.7,63.805,57,61.8,57.9,62.3,3,3,39.6,530,550,2,171.9,0.972,0,0.72,0,-32.76,0.92,-0.19,1.04,53.5,15000,106.9,68537.297,160525,56.9,298.2,191.5,,26.2,,100,25.1,162.8,,,,,0,1.638,1.928,2.065,1.717,110.4,94.3,100,42.0669633,-84.2374617,44,4.011,-0.044,103.8,1,9668,0,13.44,15.81,12.75,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
118.53,26.7,10848.8,177.1,47.3,13.316,38.2,84.9,0.88,72.7,10.9,61.8,61.2,38,0,0,47.3,54.3,,421,100,148.5,7,2.1,0,20.6,,116.1,,,26.7,43.3,27,63.394,57.3,61.5,57.9,61.9,3,3.5,39.5,530,550,2,171.9,1,0,3.6,5.04,-30.24,1.07,-0.25,0.9,55.7,15000,107,68537.317,160525,56.9,298.2,190.6,,27,,100,25.8,162.8,,,,,0,1.64,1.927,2.075,1.717,110.4,94.3,100,42.0669603,-84.23746202,44,4.011,-0.044,103.9,1,9668,0,14.06,15.42,12.33,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
118.89,27.5,10898.1,177.1,49,13.323,38.1,84.9,0.88,73.4,10.9,64.6,60.7,38,0,0,49,54.4,,421.2,100,157.8,7.3,2.2,0,20.5,,116.1,,,27.6,43.2,28.1,63.394,57.6,61.3,57.8,61.5,4,3,39.5,530,550,2,171.9,1.027,0,-0.72,10.08,-28.44,1.26,0.04,1.09,57.9,15000,107,68537.358,160525,56.9,298.2,190.6,,27.8,,100,26.9,162.8,,,,,0,1.633,1.924,2.069,1.727,110.4,94.3,100,42.0669543,-84.23746266,44,4.011,-0.044,103.9,1,9668,0,13.51,14.8,13.56,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
119.24,28.2,10947.4,177.1,50.8,13.33,37.9,84.9,0.88,74.1,10.9,67.5,60.1,38,0,0,50.8,54.4,,421.4,100,167.2,7.7,2.2,0,20.3,,116.1,,,28.5,43.2,28.5,63.394,57.9,61,57.7,61.1,3.5,3,39.4,530,550,2,171.9,1.055,0,0.72,2.52,-28.08,0.86,-0.39,1.1,60.1,15000,107,68537.398,160525,56.9,298.2,190.6,,28.6,,100,28.1,162.8,,,,,0,1.629,1.916,2.071,1.726,110.4,94.3,100,42.0669483,-84.2374633,44,4.011,-0.044,103.9,1,9668,0,13.69,14.42,12.55,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
119.58,28.7,10963.3,177.1,52.3,13.323,37.8,84.9,0.88,75,11,70.5,60.1,38,0,0,52.3,54.5,,421.9,100,175.9,8,2.3,0,20.1,,116.1,,,29.1,42.6,28.9,62.638,58.1,60.9,59.1,61.1,2.4,3.5,39.4,530,550,2,171.9,1.062,0,-3.24,-9.72,-26.64,0.64,-0.31,0.98,57.5,15000,107,68537.398,160525,56.9,298.2,188.7,,28.7,,100,28.7,162.8,,,,,0,1.629,1.917,2.06,1.724,110.5,94.4,100,42.0669483,-84.2374633,44,4.011,-0.044,103.9,1,9668,0,13.91,14.55,12.39,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
119.92,29.2,10979.2,177.1,53.9,13.316,37.8,84.9,0.88,75.9,11,73.6,60,38,0,0,53.9,54.6,,422.4,100,184.6,8.4,2.4,0,19.9,,116.2,,,29.8,42,29.8,61.883,58.3,60.8,60.6,61,4,3.5,39.4,530,550,2,171.9,1.069,0,-1.8,7.92,-21.96,0.65,0.1,0.98,54.8,15000,107,68537.398,160525,56.9,298.2,186.8,,28.9,,100,29.3,162.8,,,,,0,1.642,1.918,2.056,1.737,110.6,94.4,100,42.0669483,-84.2374633,44,4.011,-0.044,103.9,1,9668,0,13.55,13.8,13.34,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
120.26,29.6,10995.1,177.1,55.5,13.308,37.7,84.9,0.88,76.8,11,76.6,59.9,38,0,0,55.5,54.6,,422.9,100,192.7,8.7,2.4,0,19.7,,116.2,,,30,41.4,30.6,61.505,58.4,60.7,62,61,4,3.5,39.3,530,550,2,171.9,1.075,0,0,-1.8,-16.92,1.13,0.32,1.15,52.1,15000,107.1,68537.419,160525,56.8,298.18,185.9,,29,,100,29.9,162.8,,,,,0,1.639,1.907,2.047,1.737,110.6,94.4,100,42.0669453,-84.2374633,44,4.011,-0.044,104,1,9668,0,12.25,16.41,12.88,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
120.6,30.1,11011,177.1,57,13.301,37.6,84.9,0.88,77.7,11,79.7,59.9,38,0,0,57,54.7,,423.5,100,200.1,9.1,2.5,0,19.5,,116.2,,,29.6,40.9,29.5,61.505,58.6,60.5,63.4,61,3,3,39.3,530,550,2,171.9,1.082,0,0,-12.6,-13.32,0.93,0.29,1.42,49.5,15000,107.1,68537.459,160525,56.8,298.14,185.9,,29.2,,100,30.6,162.8,,,,,0,1.636,1.86,2.05,1.716,110.7,94.4,100,42.0669393,-84.2374633,44,4.011,-0.044,104,1,9668,0,13.99,14.7,11.45,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
120.95,30.6,11026.9,177.2,58.6,13.294,37.5,85,0.88,78.6,11,82.7,59.8,38,0,0,58.6,54.7,,424,100,207.6,9.5,2.6,0,19.3,,116.3,,,29.3,40.3,29.3,61.505,58.8,60.4,64.8,60.9,3,3,39.3,530,549.9,2,171.9,1.089,0,-9.72,-15.84,-13.68,0.79,0.53,1.38,46.8,15000,107.1,68537.5,160525,56.8,298.1,185.9,,29.3,,100,30.6,162.8,,,,,0,1.638,1.854,2.053,1.674,110.8,94.4,100,42.0669333,-84.2374633,44,4.011,-0.044,104,1,9668,0,12.75,14.41,13.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
121.28,30.5,11022.9,177.2,58.6,13.304,37.7,85,0.88,78.6,11.1,82.6,59.7,38,0,0,58.6,54.8,,424.5,100,210,9.4,2.6,0,19.1,,116.3,,,29.4,39.7,29.4,61.06,58.9,60.6,64.4,61.4,3.5,3.5,39.3,530,549.9,2,171.9,1.074,0,-11.88,-2.16,-15.48,0.74,0.33,1.21,48.8,15000,107.1,68537.5,160525,56.8,298.1,184,,29.4,,100,30.5,162.8,,,,,0,1.662,1.854,2.061,1.649,110.8,94.5,100,42.0669333,-84.2374633,44,4.011,-0.044,104,1,9668,0,13.89,14.43,12,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
121.62,30.3,11018.9,177.2,58.5,13.313,37.8,85,0.88,78.6,11.1,82.6,59.7,38,0,0,58.5,54.8,,425.1,100,212.4,9.4,2.6,0,18.9,,116.3,,,29.4,39.1,29.6,60.616,58.9,60.8,64.1,61.8,0.8,3.5,39.3,530,549.9,2,172,1.059,0,-7.2,-0.72,-17.28,0.94,0.16,1.06,50.8,15000,107.1,68537.5,160525,56.8,298.1,182,,29.5,,100,30.3,162.8,,,,,0,1.714,1.854,2.064,1.651,110.9,94.5,100,42.0669333,-84.2374633,44,4.011,-0.044,104,1,9668,0,13.76,13.59,12.57,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
121.95,30.2,11014.9,177.2,58.5,13.323,37.9,85,0.88,78.6,11.1,82.5,59.6,38,0,0,58.5,54.9,,425.6,100,213.7,9.4,2.6,0,18.6,,116.4,,,29.5,38.5,29.6,60.394,58.9,61,63.7,62.3,4.6,3.5,39.3,530,549.9,2,172,1.043,0,-1.44,0,-18.72,1.01,-0.15,1.12,52.9,15000,107.2,68537.52,160525,56.8,298.1,181.1,,29.6,,100,30.2,162.8,,,,,0,1.76,1.852,2.033,1.627,111,94.5,100,42.0669303,-84.23746298,44,4.011,-0.044,104.1,1,9668,0,13.45,14.81,13.31,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
122.29,30.1,11011,177.2,58.5,13.332,38,85,0.88,78.5,11.1,82.4,59.5,38,0,0,58.5,54.9,,426.1,100,213.7,9.4,2.6,0,18.4,,116.4,,,29.5,37.9,29.7,60.394,58.9,61.2,63.3,62.7,1.9,3.5,39.3,530,549.9,2,172,1.028,0,0.72,-14.4,-19.08,0.64,0.01,0.95,54.9,15000,107.2,68537.561,160525,56.8,298.1,181.1,,29.7,,100,30,162.8,,,,,0,1.763,1.854,2.001,1.585,111,94.5,100,42.0669243,-84.23746234,44,4.011,-0.044,104.1,1,9668,0,12.85,14.43,12.21,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
122.62,30,11007,177.2,58.4,13.342,38.2,85,0.88,78.5,11.1,82.3,59.5,38,0,0,58.4,55,,426.6,100,213.7,9.4,2.6,0,18.2,,116.4,,,29.6,37.4,29.6,60.394,58.9,61.4,63,63.2,1.9,3.5,39.3,530,549.9,2,172,1.013,0,11.16,-17.64,-16.56,0.38,0.41,0.89,56.9,15000,107.2,68537.602,160525,56.8,298.1,181.1,,29.8,,100,30,162.8,,,,,0,1.766,1.856,2.009,1.58,111.1,94.5,100,42.0669183,-84.2374617,44,4.011,-0.044,104.1,1,9668,0,13.33,14.51,13.76,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
